anonymous,author_shopid,author_username,cat_id,cmtid,comment,count_rating_with_image,count_with_context,ctime,editable,item_id,mtime,orderid,product_title,rating,rating_count0,rating_count1,rating_count2,rating_count3,rating_count4,rating_count5,rating_star,shopid,userid
True,227023198.0,a*****n,100644,8776612949,"Produk original, Pengiriman cepat, sehari sudah sampai. Sellernya ramah. Next order lagi",25,32,1656135229,0,1939915359,1656135229,109738325156106,Klevv SSD Neo N400 240GB,73,73,0,0,0,5,68,4.931506849315069,19942575,227027642
False,83673634.0,embahtiar,100644,5502015372,"Barang telah sampai ditempat tujuan dengan aman walaupun packing buble nya kurang tebel tapi aman semua. Respon penjual sangat baik, langsung diproses dan dikirim setelah order",11,12,1627378969,0,1885294660,1669094558,80633414128388,SSD Adata SX8200PRO 512GB M.2 SATA PCIE GEN3X4,46,46,0,0,0,1,45,4.978260869565218,43570421,83675111
False,97870931.0,dwi_ahmed,100644,6059465593,aman....terbaca...ori kyaX...smoga awet wess...thxxx boss,426,559,1632225633,0,3908252109,1665658582,85562362037119,"SSD KINGSTON V400 120GB SATA3 SOLID STATE DISK ORIGINAL BARU SSD 2.5""",1584,1584,20,5,39,184,1336,4.774621212121212,22284958,97872409
False,341911203.0,tokoprismakendari,100644,5766323394,"Karena ini Official Store, sudah pasti barang terjadi aman dan bagus, sudah di cek dan terbaca, packingan rapi dan aman, kecepatan pengiriman cepat, baik dari penjual dan kurirnya,, mau cepat sampai pake sicepat pasti cepat sampai",97,125,1629692971,0,7517645213,1671464054,82963731359012,"WD Green SSD 240GB Sata 3 - WDC Green 240 GB 2.5""",288,288,0,0,4,17,267,4.913194444444445,227331890,341930778
True,22560576.0,a*****s,100644,5411847268,"Super Original 1000%, Barang top top, Terjamin Garansi 5 Tahun, HDD bawaan laptop sudah WD Blue, tambah lagi SSD WD Blue, sempurna skrg Ryzen 5ku ini jadi semakin top top top.. kenceng ceng ceng.. siap di inul biar lebih sempurna👌",211,247,1626515784,0,637814957,1670602424,80018554430422,"WD Blue SSD 3D Nand 250GB Sata 3 - WDC Blue 3D 250 GB 2.5""",582,582,1,3,8,50,520,4.864261168384879,22146031,22561912
True,102564001.0,t*****d,100644,9158057237,"Sepadan dengan Harga:sesuai harga
Fitur Terbaik:Sangat Memuaskan

Barang di kemas sangat rapi & aman
Ssd berjalan lancar semoga awet terimakasih",36,46,1659535372,0,2739085757,1669328525,112170102186261,"TEAMGROUP SSD 2.5"" GX2 256GB Grey",104,104,0,0,0,7,97,4.9326923076923075,76511815,102565481
False,174873749.0,mahendradona,100644,9108862098,"Bubble wrap tebal jadi aman, belum di coba, semoga aman. Video unboxing lupa di timelapse, durasi kepanjangan 2 menitan, jadi di cut. Terimakasih",11,14,1659070217,0,12916175676,1659070217,112667665114344,"PNY CS900 120GB 2.5"" SATA III SSD",24,24,0,0,0,2,22,4.916666666666667,22145472,174876226
False,23012545.0,pramihumayroh,100644,10220627263,"Fitur Terbaik:oke
Sepadan dengan Harga:bagus

Terima kasih semuanya sudah bisa datang, semoga cocok yah",87,92,1670115725,1,1904146359,1670115725,123409444141937,"WD Green SSD 480GB Sata 3 - WDC Green 480 GB 2.5""",287,287,0,0,5,28,254,4.867595818815331,22146031,23013881
False,187654045.0,deskijay,100644,7159182823,"Barang diterima dalam keadaan baik, packing rapi, ada nota pembelian, tes di sistem Pentium G4400 read nya lebih sedangkan writenya kurang (tergantung sistem). Pengiriman dgn shopee ex cepat, namun proses packing agak lama (kalah cepat sama mall sebelah). Overall good.",62,66,1641624224,0,10408756983,1641624224,94754328162249,"PNY SSD CS900 120GB 2,5inch Internal SATA III 6Gb/s",169,169,1,0,1,7,160,4.923076923076923,457005405,187656774
True,52411432.0,a*****.,100644,8397021010,Produk yang dikirimkan sesuai dengan gambar produk dan pengiriman cepat,24,33,1652782988,0,7908417028,1652782988,106042994200249,C - SSD V-Gen Platinum 128GB/256GB/512GB / Sata 3 VGen 128 GB/256GB/512GB,141,141,0,0,1,11,129,4.907801418439717,9370819,52412820
False,13799028.0,wiwiet_an,100644,5511625071,"Barang uda sampe gan... Sayang dapet yang IC controllernya sm2262g,padahal berharap dapet yang IC controllernya sm2262eng... Baca2 kalo controllernya lebih bagus yang sm2262eng... Tapi ya udahlah.. Resiko belanja online... Overall bagus barangnya...",40,51,1627464841,0,2156019029,1627464841,80875044254790,ADATA SSD XPG SX8200 PRO M.2 Pcie Gen3 Nvme 256GB - 3D Nand 256 GB,170,170,0,0,0,13,157,4.923529411764706,15607053,13800332
False,27265677.0,novtriquincy,100644,4691710249,Sesuai deskripsi. Health 100%. Sukses di clone. Suhu adem di 33°C. Terimakasih. Cuma agak kaget ternyata ssd skrg enteng-enteng ya,119,147,1619964460,0,5613378963,1665309805,73415002503526,"SSD Internal Pioneer 120GB / 240GB / 480GB / 1TB / 2TB - SATA3 - 2.5"" - Garansi Resmi 3 Tahun",356,356,1,0,11,24,320,4.859550561797753,65415456,27267036
False,59420229.0,sandy_motor_kotagajah,100644,9523388325,"Fitur Terbaik:original
Sepadan dengan Harga:sepdan

Semoga awetttt.. 🤩🤩",63,84,1662869418,0,1260963459,1667387633,116322472298771,WD Blue SSD 3D Nand 1TB Sata 3 - WDC Blue 3D 1 TB,213,213,4,2,0,18,189,4.812206572769953,22146031,59421659
False,205548150.0,nurachmad456,100644,10281655454,"Seler ramah
Ssd original
Berfungsi dengan baik
Mantap",59,71,1670799742,1,1495847059,1670799742,124105421211817,Samsung SSD 970 EVO PLUS NVMe M.2 250GB / 500GB / 1TB / 2TB PCIe 2280 3500 MB/s Internal SSD 500 M2 NVMe SSD - Garansi Distributor Resmi 5 Tahun,224,224,0,1,0,10,213,4.941964285714286,90341746,205551391
False,54782470.0,jenicahendra,100644,10379326402,"Paket sesuai dgn pesanan,pengiriman cepat  belum di coba mudah2an bagus dan aman. thx",65,88,1671702821,1,7615581498,1671702821,125236160215681,Solid State Drive SSD 120GB 240GB 480GB 980GB V-GeN SATA 3 PLATINUM,245,245,1,0,4,25,215,4.848979591836735,39147332,54783895
True,70897585.0,y*****i,100644,9401144060,Paket diterima dg baik .blm dicoba smg aman..makasih kak,388,488,1661669245,0,2124757726,1662721288,115197134237356,Adata SSD SU650 240GB,1334,1334,4,2,5,100,1223,4.901049475262369,19942575,70899046
False,171290463.0,irdy.distrianto,100644,9183922374,"Fitur Terbaik:Murah tapi tidak murahan

Alhamdulillah. Untuk yang kedua kali beli ditempat ini. Fast respon. Barang original. Pokoknya mantap dah.. Terima kasih",39,42,1659779110,0,5310849014,1659779110,113293837243434,PNY SSD CS900 240GB 2.5inch SATA III 6Gb/s,123,123,0,0,1,9,113,4.9105691056910565,198264737,171292860
False,11351559.0,fujizhong05,100644,8977614891,"Jujur awalnya gw gak ada planning beli ssd karena mahal banget untuk storage 500an gb.
Tapi sejak pc gaming melambat gak jelas, akhirnya pertimbangin ssd. Jujur worthed banget setelah pake ssd EX2 ini. Jadi kencang banget pc gw. Cek garansi di website official nomornya terdaftar juga. Moga awet deh!",159,188,1657864358,0,3746354838,1671498904,110778767166081,"TEAMGROUP SSD 2.5"" EX2 Series 512GB Sata3",423,424,0,1,7,29,387,4.898345153664303,76511815,11352859
True,18404114.0,r*****h,100644,6294164863,"Terimakasih gan, paketan sampai dengan selamat...
Ssd nya berfungsi dengan baik.....",562,704,1634292198,0,2079497414,1671383815,87538466386169,SSD M.2 128gb 256gb 512gb 1tb 2tb NVMe 2280 V-GeN Solid State Drive M2 PCIe 128 256 512 VGEN Hyper,2038,2039,10,4,20,179,1826,4.8703976435935195,81074395,18405450
True,426462280.0,e*****0,100644,10038610536,"Fitur Terbaik:blm di coba
Sepadan dengan Harga:sesuai kualitas

mantap pokonya....kurir cepat",2,4,1668296017,0,1960162231,1668296017,121827613222329,"SSD Solid State Drive V-GeN 256GB / 240GB SATA 3 - SSD 2.5"" VGEN",14,14,0,0,0,0,14,5.0,129740083,426481857
False,17925662.0,didiettriquetra,100644,5810239805,"Pengiriman cepat, harga termurah, tapi ya tolong lah masa barang seharga hampir setengah juta cuma dibungkus 1 lapis bubble wrap? Sorry bintang dikurangin 1 untuk packing.

Untuk produknya sendiri terbukti original & garansi 3 tahun. Semoga awet.",100,120,1630070212,0,1508245560,1663772508,83583212234227,"SSD Adata SU650 240GB - SSD Internal 2.5"" SATA III SSD 240GB",312,312,1,0,2,20,289,4.922829581993569,37846116,17926998
False,417258481.0,agritekno_store,100644,10092238099,"Sepadan dengan Harga:keren
Fitur Terbaik:mantap

Rekomended bos",11,15,1668758928,0,20651992622,1670166564,121852757165540,"SSD WD Green 2.5"" SATA3 6GB/s",45,45,0,0,0,4,41,4.911111111111111,8530170,417278058
False,647537304.0,wedyyangyonk1,100644,10251146241,"Sepadan dengan Harga:terjangkau
Fitur Terbaik:insyallah yakin bagus banget

Alhamdulillah kalo j&t memang cepet pengirimannya....sudah biasa pasti nyampek depan rumah..namun kebetulan searah tempat kerja tak langsung samperin dech....pecking amam dan amanah...namun blom d coba..",107,163,1670458430,1,135709981,1670458430,123845394228751,SSD WD Blue 500GB - SSD 500GB 3D Nand SATA3,349,349,0,0,4,30,315,4.891117478510028,6096805,647556889
False,96951313.0,rachmaddian21,100644,3959151421,"Barang sudah sampai ssd dan hdd enclosurenya mantap sesuai ekspetasi, joss pokok e cuk 🤘🏼👌💸",18,23,1611919944,0,2839912471,1667638530,65465668538115,Samsung SSD 870 QVO 2.5 1TB SATA III 560MB/S Internal SSD SATA3 QLC  Garansi Resmi 3thn,68,68,0,1,1,5,61,4.852941176470588,90341746,96952791
False,267836510.0,lmv05ku27h,100644,10245489355,"Akhirnya bisa kebeli pasti laptop saya jadi cepat nih apalagi pakai produk unggulan, semoga awet pakainya dan tidak ada kendala aminnn...

Excellence in performance
Everyday users can now enjoy professional-level SSD performance",7,7,1670393990,1,22807575197,1670393990,123998475205495,Samsung SSD 870 EVO 500GB 1TB 250GB SSD SATA SSD Internal SSD 2.5 SATA III SATA3 SATA 3 SSD 500 SSD,8,8,0,0,0,0,8,5.0,492765132,267839831
False,276800245.0,irfan_satrio_fan74,100644,10259820293,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

Bagus baik baik",34,46,1670549797,1,2333361407,1670561033,123893129237763,Team SSD GX2 128GB / 256GB / 512GB / 1TB,116,116,0,0,1,3,112,4.956896551724138,13415299,276805329
True,258122658.0,f*****e,100644,10169046026,"Fitur Terbaik:berfungsi dengan baik
Sepadan dengan Harga:sesuai dengan harga

SSD Sudah bisa digunakan, semoga awet aja, terima kasih",60,73,1669549774,1,5339676188,1671420896,122958385263712,Team MP33 SSD Team Group Internal NVMe PCIE 3.0 x 4 NVME 1.3 256GB / 512GB / 1TB,156,156,1,0,4,4,147,4.897435897435898,16979266,258124086
True,54053350.0,s*****e,100644,6292512126,"Barang sudah diterima dalam kondisi yang baik dan tidak ada kendala
Terimakasih gan",21,31,1634284609,0,6506411839,1634284609,87726875391735,SSD 120GB KINGSTON 10x FASTER 2.5 sata,104,104,1,0,2,11,90,4.8173076923076925,51145518,54054774
False,96783965.0,sinchan1993,100644,7769242547,Banyak bonusnya,112,118,1647412069,0,6071248500,1671415077,100998134535247,SanDisk Extreme PORTABLE SSD E61 - 500GB up to 1050MBps TYPE C USB 3.1 Free Smart Car Holder,393,393,1,0,3,16,373,4.933842239185751,1657263,96785444
False,76766040.0,apri.andri,100644,7983636276,"Penjual fast response, barang original dan berfungsi dengan lancar",7,10,1649278982,0,2700465849,1649278982,102827374683885,SSD BULLDOZER SATA 128 GB BARU ORIGINAL GARANSI 3 TAHUN PROMO LARIS MURAH,50,50,0,0,0,4,46,4.92,4797043,76767512
False,24924796.0,luluediana,100644,3586112997,"Produk sangaaattt baguusss, tapi belum dicoba.. semoga aman!",98,119,1607735369,0,1935921714,1607735369,61275108420039,"Colorful SL300 SSD 120GB Sata 3 - Colorful SL 300 3D Nand 120 GB 2.5""",328,328,0,0,8,29,291,4.862804878048781,15607053,24926132
False,37648678.0,su.har.ya.di,100644,7015458316,"Alhamdulillah barang sampai dengan selamat.
Harga termurah, pengiriman Sangat Cepat, barang original, pengemasan rapih, dan Seller ramah.
Thanks buat Courier, Seller, & Shopee.",39,47,1640300284,0,6245780569,1665957921,93778981386872,SSD Laptop Notebook Komputer SATA III 512GB 2.5 inch New,176,176,2,0,5,16,153,4.806818181818182,8530170,37650063
False,203107965.0,metamorf18,100644,8865950725,"Paketnya sudah sampai dan terpasang, ada harga ada kualitas. Laptop ga pake mikir dulu buat proses👍👍👍",16,18,1656943613,0,10406215288,1670940743,109694190138814,Samsung SSD 980PRO 250GB / 500GB / 1TB / 2TB M.2 PCIe Gen4.0 NVMe 1.3C 2280 M2 Internal SSD Wrt 5thn,64,64,0,0,1,1,62,4.953125,90341746,203111148
False,429929031.0,ywpq4s4j3l,100644,9772735031,"Fitur Terbaik:gud
Sepadan dengan Harga:gud

Climate crisis is one of the most severe issues we are facing right now. Learning this issue raises my awareness of environment and encourage me to some campaigns related to this issue. Recently use less plastic, start to reuse and recycle stuff and consider every action has an impact to our environment seem so enjoyable for me.",86,90,1665386863,0,1430556727,1670839405,118540058294705,SanDisk Extreme PORTABLE SSD E61 - 1TB up to 1050MBps TYPE C USB 3.1 Free 3 Kabel Premium,286,286,0,3,0,19,264,4.912280701754386,1657263,429948608
False,20993482.0,mario_comp21,100644,10042304468,"Harga murah, barang ori
Packingnya dengan bubble wrap, jadi aman.
Belum ditest
Nanti diupdate",72,79,1668328249,0,5940168599,1668328249,121866230219454,"SSD V-GeN 128GB  SATA III 2.5""",340,340,2,0,2,17,319,4.913432835820895,20265343,20994818
False,36057947.0,rezarascalt1421,100644,10114286865,"Fitur Terbaik:128gb
Sepadan dengan Harga:sepadah murah 207rb

barang sudah datang semoga awet dipakai rekomendasi untk instal ulang area bjm",14,11,1668999131,0,2613895415,1668999131,122290560221969,SSD Solid State Drive V-GeN 128GB SATA lll,34,34,0,0,0,1,33,4.970588235294118,57044038,36059331
False,82360860.0,mardiyanto_nugroho,100644,2968493638,"Pesanan telah sampai dengan selamat, produk yang di terima benar apacer ssd 120gb, kwalitas bagus, pengiriman juga cepat, langsung di coba install windows 10.. ",46,57,1599623220,0,1448931510,1661012730,53089666358952,"Apacer Panther AS340 SSD 120GB Sata 3 - AS340 120 GB 2.5""",132,132,0,0,2,8,122,4.909090909090909,15607053,82362335
False,431370721.0,asepdemes,100644,9814193699,"Semoga awet product-nya
Sudah saya pakai SSD-nya ke PlayStation 3 saya
Pas dipakai langsung lancar 😁",9,9,1665770498,0,18111233878,1665770498,119083503275686,"SSD V-GeN Rescue 240GB SATA 3 Solid State Drive 2.5""",36,36,0,0,1,1,34,4.916666666666667,38956854,431390298
False,35080476.0,myusufjaya,100644,9704427320,"Fitur Terbaik:bagus
Sepadan dengan Harga:iya

Barang sudah datang sesuai pesanan semoga awet sesuai dengan promosi di shopee, pengiriman juga cepat",12,15,1664612159,0,9652126452,1664612159,117932717224503,Lenovo NVME Enclosure M2 SSD Case M.2 to USB 3.1 Gen 2 NVMe SSD Enclosure for nvme PCIE M Key/NGFF SATA B (B+M) Key SDD Hard Disk Box adapter,43,43,2,0,0,4,37,4.72093023255814,368266472,35081860
True,190395371.0,d*****8,100644,9127362058,Barang mendarat dengan selamat 🤘🏻,6,10,1659248412,0,6993437593,1659248412,112627026146500,"SSD BULLDOZER 128GB SATA 2,5""",41,41,0,0,1,2,38,4.902439024390244,18361779,190398163
True,85045163.0,a*****_,100644,10233361255,,0,0,1670246253,1,20511646837,1670556016,123823642113037,"SSD RESCUE 120GB , 240GB , 480GB , 960GB V-GeN SATA III",1,1,0,0,0,0,1,5.0,337987167,85046640
False,209145601.0,bhimasakti22,100644,5918326578,"Paketan udah dibuka ternyata, keknya buat nempelin sticker tgl garansi. Overall enak nih ssd. Emang merk gede, anyway makasih bag nya. Guna banget buat bawa baju kalo lagi keluar kota wkwk",22,28,1631141021,0,5157664308,1631141021,83640381206910,"TEAMGROUP SSD 2.5"" CX2 Series 1TB ( 1000GB ) Sata3",52,52,0,0,0,4,48,4.923076923076923,76511815,209149021
True,,,100644,8985282090,Semoga awet,44,58,1657940584,0,1601913699,1657940584,110889635123613,Solid State Drive SSD 120GB V-GeN PLATINUM SATA3 + HDD CADDY DVD Slot to HDD Slot,152,152,1,0,0,19,132,4.848684210526316,39147332,57878586
False,14721426.0,seprianliman,100644,7371448183,"Produk sesuai deskripsi
Terbaca di pc 119GB
Ssd baru harus di format dlu ya biar kebaca
Pengiriman cepat
Thanks..",81,103,1643710364,0,6869545483,1671233142,97231613009281,SSD MSATA / M.SATA / M SATA 128GB RX7 RESMI (GARANSI 3 TAHUN),317,317,5,0,6,22,284,4.853968253968254,95892050,14722730
True,272636187.0,f*****8,100644,10322017820,"Fitur Terbaik:Belum dicoba
Sepadan dengan Harga:Nice

Terimakasih seller barang sudah diterima dalam kondisi baik, dapat struk pembelian dan semoga awet~",37,37,1671156577,1,8008094273,1671156577,124550785114434,Gigabyte SSD 256GB,96,96,0,1,0,1,94,4.958333333333333,141518207,272640520
True,818826944.0,c*****n,100644,9986015672,"Fitur Terbaik:Harga bersaing, kecepatan pengiriman baik, packing baik
Sepadan dengan Harga:sepadan

Sudah sampai tapi belum dicoba semoga tahan lana.. Terima kasih banyak",48,74,1667711650,0,6419211153,1669358513,121266147192514,SSD 128GB SATA 3 PREMIUM ORIGINAL  GARANSI RESMI,204,204,0,0,0,9,195,4.955882352941177,51145518,818813153
False,53860315.0,sugiantorenno34,100644,10205281890,"Fitur Terbaik:harga terjangkau
Sepadan dengan Harga:sangat sepadan

Sorry fot n vid penilaian tdk ssi, tp barang oke💯
Semoga awet
Laptop jadul jadi bisa d pake lagi",4,4,1669941069,1,20119378044,1669941069,122553763184558,SSD V-GEN RESCUE 120GB / 240GB / 480GB / 960GB VGen SATA III,21,21,0,0,0,0,21,5.0,40255164,53861739
False,37962062.0,anu4nu,100644,8471033053,"Balonku ada lima
Ruparupa warnanya
Hijau kuning kelabu
Merah muda dan biru
Meletus balon hijau
Au",131,156,1653449557,0,5476051761,1670846422,106943251593462,"ORICO Casing Hardisk Eksternal SSD Enclosure Case Enclosure HDD SSD 2.5 ""SATA 3.0 Ke USB 3.0 5gbps 4TB",526,526,1,1,18,49,457,4.83047619047619,368266472,37963447
True,196469658.0,d*****1,100644,9459261348,"Mantap sesuai pesanan, blm dicoba semoga Ok,  trimakasih",16,17,1662236500,0,4339693147,1663080047,115581852273616,WD Green SATA SSD [240GB/2.5 Inch/7mm] 3 TAHUN,58,58,0,0,1,2,55,4.931034482758621,265698488,196472621
False,133792411.0,dna91,100644,10295732579,,0,0,1670929974,1,19928698836,1670929974,124485900228830,"SSD SATA 480GB Kingston A400 SATA 2.5"" SSD Internal",6,6,0,0,1,1,4,4.5,37027324,133794235
True,134774453.0,m*****e,100644,10213451301,"Sepadan dengan Harga:sepadan
Fitur Terbaik:baik

Memang toko yg fast response.
Tidak mengecewakan.
RO berkali"".
Thx",4,3,1670031241,1,11927121173,1670167126,123660474211781,"Midasforce Super Lightning 240GB - SSD SATA 2,5 inch 240GB / 256 GB",23,23,0,0,0,2,21,4.913043478260869,23764458,134776277
False,68575546.0,proautocorner,100644,1472952488,"Baru saya bayar. Maaf kelamaan, terima kasih barang nya oke, dan sesuai dengan pesanan. ",1,4,1566039030,0,1676491314,1669886107,1634242015,Solid State Drive SATA 3 120GB 240GB 480GB,18,18,0,0,0,0,18,5.0,9370819,68577003
False,35793090.0,agusimam1976,100644,10195412740,"Sepadan dengan Harga:Y

JOZZ MANTUL BOSS QU",0,2,1669820672,1,13649680547,1669820672,123300751213264,SSD ADATA SU650 Ultimate 240GB,9,9,0,0,0,0,9,5.0,467384231,35794474
False,128574979.0,ofastoreid,100644,6162616588,Assalamualaikum. Terimakasih barang saya sudah terima dan penilaian biarkan 🌟 🌟 yang berbicara saya nilai sesuai barang...,97,123,1633181010,0,3686962750,1671610072,86224967334415,SSD RX7 128GB GARANSI RESMI,437,437,3,2,9,38,385,4.830663615560641,95974237,128576803
False,38721847.0,yusufpam,100644,1638898347,"barang original, berkualitas, sesuai deskripsi, dan berguna serta berfungsi baik. pengiriman cepat dan packing baik, professional, serta penjual dan kurir ramah.",11,16,1570790919,0,2194946921,1570790919,1877336730,Baud SSD M2 NVME Screw Sekrup Stainless Steel 2 pcs,55,55,0,0,0,4,51,4.927272727272728,3042299,38723233
False,194177351.0,mrdss,100644,5753275269,"Pengiriman cepat, seller ramah, barang original, garansi ada dan sudah terpasang.
Jos recommended",27,33,1629551228,0,4782074794,1629551228,82897810636563,Samsung SSD 870 Evo 500GB SATA,90,90,0,0,0,7,83,4.9222222222222225,19942575,194180244
True,147101431.0,t*****r,100644,10285238373,"Fitur Terbaik:storage
Sepadan dengan Harga:yup

Midasforce SSD M.2 M2 128GB 256GB SATA 3 Hyper Lightning baru saja diterima dan langsung diserahkan ke yg pesan.
Semoga berfungsi sepenuhnya.",1,1,1670830283,1,15321095153,1670830283,124270153184815,Midasforce SSD M.2 M2 128GB 256GB 512GB SATA 3 Hyper Lightning,3,3,0,0,0,1,2,4.666666666666667,171658473,147103255
False,607176749.0,fery_hamdani24,100644,10293432002,,1,3,1670914962,1,3182463299,1670914962,124361000272143,SSD 120GB 250GB 2.5 SAMSUNG EVO 860,6,6,0,0,0,1,5,4.833333333333333,51145518,607196334
False,46820944.0,mas.ut,100644,10023341977,"Fitur Terbaik:top markotop
Sepadan dengan Harga:murah sip

sudah yang kesekian belanja di sini, barang bagus, harga bersaing, dan yang terpenting penjual ramah serta fast respon. makasih seler. kapan2 belanja di sini lagi. tengkiu yee",7,7,1668133948,0,20615198201,1668133948,121681573260698,E   SSD V-GeN Rescue SATA III 2.5” Solid State Drive Vgen 120GB / 240GB / 480GB,16,16,0,0,0,0,16,5.0,9370819,46822330
True,258676625.0,a*****9,100644,9932114511,,0,0,1667052145,0,18634456184,1667052145,120463836114450,XIEDE M.2 NGFF SSD to 2.5 inch SATA Adapter Card Enclosure 8mm - M2N25,3,3,0,0,0,0,3,5.0,38719657,258678179
False,269676670.0,2_t6d68788,100644,10285093793,"Fitur Terbaik:Ori dan masih Segel
Sepadan dengan Harga:Iya

Pengiriman cepet bangett, packing oke, barang mantab jiwa ssd samsung gaperlu diragukan, seller oke, sukses selalu!!Barang ori, packing aman, respon dan pengiriman super cepat 👌👍",7,7,1670829220,1,23209156145,1670829220,124080326186126,"SSD Samsung 870 EVO 250GB/500GB/1TB Solid State Drive SATA III 2.5""  Internal Resmi Original Murah COD",7,7,0,0,0,0,7,5.0,492778385,269680479
True,55884851.0,s*****o,100644,10358533368,,0,0,1671502375,1,2627411544,1671502375,124630454292346,Team Group SSD GX1 2.5 SATA III Internal Solid State Drive - 240 GB,4,4,0,0,0,0,4,5.0,4834201,55886275
False,126567996.0,didiktombrow,100644,10133917058,Oke barang sudah sampai dengan baik dan benar terimakasih banyak hehehehe dan bisa jadi langganan bos,21,27,1669186784,0,20008036565,1669186784,122651057192908,Midasforce SSD NVMe Lightning Max 512GB,53,53,1,0,1,2,49,4.849056603773585,14954873,126569820
False,13502490.0,saung.aql,100644,7375914022,Produk sesuai pesanan tinggal coba.....mudah mudahan berfungsi dan awet,127,153,1643769924,0,8380645436,1643769924,97389144527100,SSD RX7 GARANSI RESMI 3THN,475,475,1,1,6,27,440,4.903157894736842,18161383,13503793
True,130987971.0,a*****y,100644,8056689721,"Pada saat Unboxing segel nya sudah terbuka. 
Tp gpp Biar Bintang yang berbicara, dan Terimakasih seller untuk bonus nyaa 🙏",18,18,1649830257,0,2549922009,1649830257,103105960502581,SSD NVMe / PCIe Adata SX6000 Pro 256GB M.2 2280 Internal SSD Slot PCIe - HOT BONUS,35,35,0,0,0,1,34,4.9714285714285715,16979266,130989795
False,267326761.0,zaenuriori,100644,5696657348,"barang sampai dengan aman tidak ada kerusakan, speed nya real sampai 500an MBps, laptop saya jadi lebih kencang tidak ada loading2 mengganggu lagi.
thx",5,6,1629096829,2,7037739868,1629540147,82372820580592,Ssd adata SU650 120GB SATA III,24,24,0,0,0,2,22,4.916666666666667,169001879,267329956
False,240135450.0,ayo_adi,100644,6785131218,,0,0,1638489430,0,7603987998,1661748321,91902610005374,SSD Team T253X2256G0C101 GX2 256GB,1,1,0,0,0,0,1,5.0,43570421,240140899
False,44021980.0,awshop2303,100644,3757745910,"alhmdllh brang sudh sampai ud dcoba ga ad masalh laptop jd mantap ngebut banget...
trimaksh smoga sukses slalu...
🙏🙏",5,10,1609502710,2,1400915065,1609823018,63035971401541,SSD Vgen Solid State Drive V-GeN 512GB SATA 3,26,26,1,0,1,2,22,4.6923076923076925,18732870,44023366
False,259934087.0,bagas1111111111111111111111111,100644,8434252867,"Barangnya ok sama sama selenya ramah, harga murah juga.",6,9,1653104345,0,14673184477,1653104345,106635394225125,"OVATION SSD 128GB 2.5"" SATA III Internal SSD",24,24,0,0,0,2,22,4.916666666666667,98856444,259935857
False,53731623.0,merkham01,100644,7189723093,"Alhamdulillah barang sudah sampai dg selamat cepet pula. Barangnya bagus. Lg proses pemasangan, dan good pokoknya",15,19,1641909701,0,1839760908,1641909701,95384431216722,SSD 240gb / 256gb SATA3 V-GeN | Solid State Drive 240 / 256 GB HDD SATA 3 | Vgen ORIGINAL,43,43,0,0,0,1,42,4.976744186046512,120599375,53733011
True,506006708.0,b*****r,100644,6971613192,Tukang servise laptop sangat berguna bagi laptop jadul ataupun masakini,34,47,1639968775,0,8222418378,1639968775,93485343493004,"SSD V-GeN 128GB, 256GB, 512GB, 1TB SATA 3 V-GeN | SSD SATA3 VGEN",138,138,2,0,0,6,130,4.927007299270073,398355114,506026286
False,24931928.0,muhaiminslm,100644,1665105127,Mantabbbbb... Mantulllll.. Betulllll... Barang sesuai pesanan sesuaiii harapannnn.... Mantulllllll.... Packing amannnn.. Barang seslamat sampe tujuannn... Terimakasih seller.... ,4,7,1571461925,0,2018484178,1663978561,1967720813,"Colorful SL500 SSD 480GB Sata 3 - Colorful SL 500 3D Nand 480 GB 2.5""",19,19,0,0,1,1,17,4.842105263157895,15607053,24933264
False,15811156.0,helmifachri,100644,4266273361,"Tuh dibjariin external, respon toko bagus, cepat, barang asli atau tidak, gak ngerti karena segel bawah sudah terbuka dan gak jelas segelnya (tidak menunjuga hologram apapun)",1,1,1615421675,0,6267179228,1615421675,68969049459125,SSD Visipro 512 GB original,1,1,0,0,0,1,0,4.0,276278002,15812492
False,56468117.0,baharuliman,100644,3263916791,"Produk bagus, cuma admin late respond setelah beli barang 🙃",26,30,1603755258,0,2374370808,1664308792,56951999033417,ADATA SSD RGB XPG SPECTRIX S40G 256GB PCIE GEN3X4,74,74,0,0,1,10,63,4.837837837837838,746822,56469541
False,124647853.0,suhar_123,100644,4383098561,"Barangnya sudah sampai dengan selamat
Semoga awet dan tahan lama sesuai apa yang di inginkan",2,3,1616743525,0,1559657744,1616743525,70352786596761,WD Green SSD SATA 120-240-480GB [WDS240G1G0A],8,8,0,0,0,1,7,4.875,28450011,124649677
False,98274294.0,antonstudio170788,100644,4975379656,Bagus dan sesuai harapan,2,2,1622789304,0,3905662945,1622789304,76216599633116,SanDisk SSD Plus 240GB SATA - SDSSDA 1T00 ORIGINAL Garansi Resmi 3 TAHUN,2,2,0,0,0,1,1,4.5,107897411,98275772
False,98274294.0,antonstudio170788,100644,4975379656,Bagus dan sesuai harapan,0,0,1622789304,0,5843002448,1622789304,76216599633116,SanDisk SSD Plus 240GB SATA - SDSSDA 1T00 ORIGINAL Garansi Resmi 3 TAHUN,0,0,0,0,0,0,0,0.0,38070975,98275772
